"County Name","District Name","School Name","BEDS CODE",Enrollment,"School Type","Homicide with weapon(s)","Homicide Without Weapon(s)","Focible Sex Offense With Weapon(s)","Forcible Sex Offenses Without Weapon(s)","Other Sex offenses With Weapon(s)","Other Sex offenses Without Weapon(s)","Robbery With Weapon(s)","Robbery Without Weapon(s)","Assault With Serious Physical Injury With Weapon(s)","Assault With Serious Physical Injury Without Weapon(s)","Arson With Weapon(s)","Kidnapping With Weapon(s)","Kidnapping Without Weapon(s)","Assault with Physical Injury With Weapon(s)","Assault with Physical Injury Without Weapon(s)","Reckless Endangerment With Weapon(s)","Reckless Endangerment Without Weapon(s)","Minor Altercations With Weapon(s)","Minor Altercations Without Weapon(s)","Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)","Burglary With Weapon(s)","Burglary Without Weapon(s)","Criminal Mischief With Weapon(s)","Criminal Mischief Without Weapon(s)","Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)","Bomb Threat","False Alarm","Riot With Weapon(s)","Riot Without Weapon(s)","Weapon Possession Through Screening","Weapon Possession Under Other Circumstances","Use Possession or Sale of Drugs","Use Possession or Sale of Alcohol","Other Disruptive Incidents"
ERIE,"Akron Central School District","Akron High School",142101040002,544,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,1,19
ERIE,"Akron Central School District","Akron Middle School",142101040003,422,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7,0,0,0,1,0,5,0,0,0,0,0,0,0,0,35
ERIE,"Akron Central School District","Akron Primary School",142101040001,710,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ERIE,"Alden Central School District","Alden Intermediate School",140101060001,394,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Alden Central School District","Alden Middle School",140101060005,443,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Alden Central School District","Alden Primary At Townline",140101060003,394,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Alden Central School District","Alden Senior High School",140101060006,674,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,16,0,0,0,0,0,4,0,0,0,0,0,2,5,0,35
ERIE,"Amherst Central School District","Amherst Central High School",140201060002,987,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4,2,115
ERIE,"Amherst Central School District","Amherst Middle School",140201060001,696,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,0,2,0,0,0,0,0,3,0,0,6
ERIE,"Amherst Central School District","Smallwood Drive School",140201060005,701,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Amherst Central School District","Windermere Blvd School",140201060006,687,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Bennett High School",140600010099,914,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,0,62,0,0,0,0,0,18,0,0,0,0,9,11,9,1,0
ERIE,"Buffalo City School District","Bilingual Center",140600010033,462,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24
ERIE,"Buffalo City School District","Bilingual Early Childhood Center",140600010036,268,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Buffalo Academy For The Visual & Performing Arts",140600010097,877,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ERIE,"Buffalo City School District","Buffalo Elementary School Of Technology",140600010006,719,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,0,3,0,0,0,1,0,0,0,2,0,0,70
ERIE,"Buffalo City School District","Build Academy",140600010032,694,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,71,0,0,0,13,0,0,0,0,0,0,0,2,2,0,187
ERIE,"Buffalo City School District","Burgard Vocational High School",140600010101,518,Public,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,0,0,0,0,0,1,0,2,1,1,7,10,6,2,272
ERIE,"Buffalo City School District","Campus West School",140600010120,776,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,165
ERIE,"Buffalo City School District","City Honors School At Fosdick Masten Park",140600010102,896,Public,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,9,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Community School #53",140600010053,517,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,83,0,0,0,1,0,3,0,0,0,0,0,2,0,0,43
ERIE,"Buffalo City School District","Discovery School",140600010001,506,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
ERIE,"Buffalo City School District","Dr Antonia Pantoja Community School Of Academic Excellence",140600010018,497,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,9,0,0,0,1,0,0,0,0,0,0,0,6,1,1,40
ERIE,"Buffalo City School District","Dr George Blackman Ecc",140600010054,524,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Dr Lydia T Wright Sch Of Excellence",140600010094,847,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ERIE,"Buffalo City School District","Dr Martin Luther King, Jr Multicultural Institute",140600010039,849,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,59,0,8,0,0,0,0,0,0,0,0,0,0,5,0,1,0,29
ERIE,"Buffalo City School District","D'Youville-Porter Campus",140600010003,660,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,101
ERIE,"Buffalo City School District","East High School",140600010307,701,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,106,0,102,0,0,0,18,0,12,0,4,0,10,4,10,7,0,420
ERIE,"Buffalo City School District","Emerson School Of Hospitality",140600010104,398,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
ERIE,"Buffalo City School District","Frederick Olmstead #56",140600010056,299,Public,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,44,0,8,0,0,0,1,0,1,0,0,0,0,0,3,0,0,12
ERIE,"Buffalo City School District","Frederick Olmstead #64",140600010064,495,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Grabiarz School Of Excellence",140600010129,725,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,12,0,0,0,6,0,0,0,0,0,0,0,10,1,0,46
ERIE,"Buffalo City School District","Grover Cleveland High School",140600010103,917,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,92,0,38,0,0,0,0,0,0,0,0,0,0,0,15,13,0,285
ERIE,"Buffalo City School District","Harriet Ross Tubman Academy",140600010031,662,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,74,0,16,0,0,0,4,0,0,0,0,0,0,0,4,3,0,352
ERIE,"Buffalo City School District","Harvey Austin School #97",140600010197,400,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
ERIE,"Buffalo City School District","Herman Badillo Community School",140600010076,410,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,37,0,19,0,0,0,0,0,0,0,1,0,0,0,2,0,0,142
ERIE,"Buffalo City School District","Highgate Heights",140600010080,646,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
ERIE,"Buffalo City School District","Hutchinson Central Technical High School",140600010105,1120,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22
ERIE,"Buffalo City School District","International School",140600010045,863,Public,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,98,0,42,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0
ERIE,"Buffalo City School District","Lafayette High School",140600010107,834,Public,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,4,0,32,0,81,0,0,0,3,0,6,0,2,0,0,0,9,1,1,3
ERIE,"Buffalo City School District","Leonardo Da Vinci High School",140600010128,386,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ERIE,"Buffalo City School District","Lorraine Elementary School",140600010072,577,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,99
ERIE,"Buffalo City School District","Mayor Frank A Sedita Elementary School",140600010130,786,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,10,0,0,0,2,0,0,0,0,0,0,0,4,1,2,293
ERIE,"Buffalo City School District","Mckinley Vocational High School",140600010098,1124,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0
ERIE,"Buffalo City School District","Montessori At #78",140600010078,294,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,1,0,0,0,58
ERIE,"Buffalo City School District","Montessori School",140600010122,515,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ERIE,"Buffalo City School District","Native American Magnet",140600010019,457,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,77,0,55,0,0,0,6,0,0,0,0,0,0,0,8,0,0,117
ERIE,"Buffalo City School District","Ps 11 Poplar Street Academy",140600010011,405,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
ERIE,"Buffalo City School District","Ps 17",140600010017,564,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Ps 27 Hillery Park Academy",140600010027,465,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,44
ERIE,"Buffalo City School District","Ps 37 Futures Academy",140600010037,694,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ERIE,"Buffalo City School District","Ps 42 Occupational Training Center",140600010042,71,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Ps 43",140600010043,475,Public,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27,0,28,0,0,0,6,0,0,0,0,0,0,0,1,3,0,210
ERIE,"Buffalo City School District","Ps 59 Dr Charles Drew Science Magnet",140600010059,990,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,70,0,41,0,0,0,0,0,0,0,0,0,0,0,9,1,0,79
ERIE,"Buffalo City School District","Ps 61",140600010061,442,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Ps 65 Roosevelt Academy",140600010065,388,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ERIE,"Buffalo City School District","Ps 66 North Park Academy",140600010066,370,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,1,45,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0
ERIE,"Buffalo City School District","Ps 69 Houghton Academy",140600010069,289,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43
ERIE,"Buffalo City School District","Ps 74 Hamlin Park Elementary School",140600010074,424,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,223,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0
ERIE,"Buffalo City School District","Ps 81",140600010081,674,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44
ERIE,"Buffalo City School District","Ps 82",140600010082,531,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Ps 84",140600010084,148,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","Riverside Institute Of Technology",140600010108,1220,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,5,0,0,0,0,0,0,0,2,0,0,6,8,0,2,36
ERIE,"Buffalo City School District","Seneca Vocational High School",140600010109,182,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERIE,"Buffalo City School District","South Park High School",140600010110,1016,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,15,0,60,0,0,0,5,0,3,1,1,0,0,0,7,7,0,343
ERIE,"Buffalo City School District","Southside Elementary School",140600010093,1205,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,6,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0
ERIE,"Buffalo City School District","Stanley Makowski Early Childhood Center",140600010126,841,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","The Academy School #131",140600010131,430,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0,0,0,0,0,7,0,2,0,0,12,0,0,1,0
ERIE,"Buffalo City School District","The Math Science Technology Preparatory School At Seneca",140600010132,155,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERIE,"Buffalo City School District","Waterfront School",140600010119,863,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ERIE,"Buffalo City School District","West Hertel Elementary School",140600010118,565,Public,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,4,0,50,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,362
ERIE,"Cheektowaga Central School District","Cheektowaga High School",140701060006,864,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,13,0,0,0,0,0,5,0,0,0,0,0,4,6,1,0
ERIE,"Cheektowaga Central School District","Cheektowaga Middle School",140701060007,538,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,62,0,22,0,0,0,0,0,2,0,1,0,0,0,2,1,0,6
ERIE,"Cheektowaga Central School District","Pine Hill Primary Center",140701060001,403,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Cheektowaga Central School District","Union East Elementary School",140701060004,655,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ERIE,"Cheektowaga-Maryvale Union Free School District","Maryvale High School",140702030006,815,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,5,0,1,0,0,0,2,7,1,15
ERIE,"Cheektowaga-Maryvale Union Free School District","Maryvale Intermediate School",140702030004,490,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ERIE,"Cheektowaga-Maryvale Union Free School District","Maryvale Middle School",140702030005,577,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,23,0,0,0,0,0,2,0,0,0,0,0,3,0,0,13
ERIE,"Cheektowaga-Maryvale Union Free School District","Maryvale Primary School",140702030003,454,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Cheektowaga-Sloan Union Free School District","John F Kennedy Middle School",140709030003,410,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,72
ERIE,"Cheektowaga-Sloan Union Free School District","John F Kennedy Senior High School",140709030004,530,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,5,0,0,0,0,0,4,0,0,0,0,0,1,1,0,41
ERIE,"Cheektowaga-Sloan Union Free School District","Theodore Roosevelt School",140709030001,388,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ERIE,"Cheektowaga-Sloan Union Free School District","Woodrow Wilson Elementary School",140709030002,316,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ERIE,"Clarence Central School District","Clarence Center Elementary School",140801060007,582,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Clarence Central School District","Clarence Middle School",140801060008,1214,Public,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,1,0,16,0,10,0,0,0,1,0,3,0,0,0,0,0,0,1,1,33
ERIE,"Clarence Central School District","Clarence Senior High School",140801060006,1713,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6,0,5,0,0,0,1,0,8,0,0,0,0,0,0,10,5,45
ERIE,"Clarence Central School District","Harris Hill Elementary School",140801060002,522,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ERIE,"Clarence Central School District","Ledgeview Elementary School",140801060003,615,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Clarence Central School District","Sheridan Hill Elementary School",140801060005,525,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Cleveland Hill Union Free School District","Cleveland Hill Elementary School",140703020002,666,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
ERIE,"Cleveland Hill Union Free School District","Cleveland Hill High School",140703020003,458,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,7,0,0,0,0,0,4,0,0,0,0,0,0,2,3,136
ERIE,"Cleveland Hill Union Free School District","Cleveland Hill Middle School",140703020004,378,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,14,0,0,0,0,0,1,0,0,0,0,0,0,3,0,67
ERIE,"Depew Union Free School District","Cayuga Heights Elementary School",140707030005,775,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ERIE,"Depew Union Free School District","Depew High School",140707030003,785,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,26,0,0,0,0,0,2,1,0,0,0,0,2,3,1,4
ERIE,"Depew Union Free School District","Depew Middle School",140707030004,670,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23
ERIE,"East Aurora Union Free School District","East Aurora High School",140301030005,712,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
ERIE,"East Aurora Union Free School District","East Aurora Middle School",140301030004,505,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ERIE,"East Aurora Union Free School District","Main Street Elementary School",140301030006,427,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"East Aurora Union Free School District","Parkdale Elementary School",140301030001,391,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Eden Central School District","Eden Elementary School",141201060005,531,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ERIE,"Eden Central School District","Eden Junior-Senior High School",141201060001,918,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
ERIE,"Eden Central School District","G L Priess Primary School",141201060002,353,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Evans-Brant Central School District (Lake Shore)","A J Schmidt Elementary School",141401060008,226,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Evans-Brant Central School District (Lake Shore)","Brant Elementary School",141401060005,116,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Evans-Brant Central School District (Lake Shore)","Highland Elementary School",141401060001,376,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Evans-Brant Central School District (Lake Shore)","John T Waugh Elementary School",141401060004,285,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Evans-Brant Central School District (Lake Shore)","Lake Shore Central Middle School",141401060009,668,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
ERIE,"Evans-Brant Central School District (Lake Shore)","Lake Shore Senior High School",141401060003,1077,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,2,0,10,0,6,0,3,0,0,0,0,0,1,0,0,0,0,15,1,0
ERIE,"Evans-Brant Central School District (Lake Shore)","William T Hoag Elementary School",141401060002,288,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Frontier Central School District","Big Tree Elementary School",141604060003,689,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Frontier Central School District","Blasdell Elementary School",141604060004,539,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Frontier Central School District","Cloverbank Elementary School",141604060005,621,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERIE,"Frontier Central School District","Frontier Middle School",141604060007,1321,Public,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,14,0,0,0,0,0,4,0,0,0,0,1,0,0,0,7
ERIE,"Frontier Central School District","Frontier Senior High School",141604060008,1757,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,20,0,0,0,0,0,7,0,1,0,0,1,0,21,5,7
ERIE,"Frontier Central School District","Pinehurst Elementary School",141604060006,571,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Grand Island Central School District","Charlotte Sidway School",141501060006,428,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Grand Island Central School District","Grand Island Senior High School",141501060004,1093,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,1,0,1,0,1,0,0,0,0,11,2,72
ERIE,"Grand Island Central School District","Huth Road School",141501060001,476,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Grand Island Central School District","Kaegebein School",141501060003,469,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERIE,"Grand Island Central School District","Veronica E Connor Middle School",141501060005,744,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,6,0,1,0,0,0,0,1,0,19
ERIE,"Hamburg Central School District","Armor Elementary School",141601060001,426,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
